1,28.2107208156215
2,16.943205129352602
4,33.176193578027416
5,18.17544694801819
6,26.65337192285721
7,23.488294670610568
8,14.600022176073272
10,20.812261283617413
12,23.650205414323406
14,21.159427853564193
15,13.438100728276721
17,25.8342982203956
20,13.53498686493941
21,35.35853469074467
22,35.31522569567925
26,14.803168589821924
27,23.086754753937473
29,20.48482630768923
30,13.473163470590107
33,31.219307009828004
34,23.689983148450462
37,38.687455974513114
45,16.811965788452408
46,13.393464618628812
49,16.037562450511988
51,13.53498686493941
52,13.266530931465475
54,21.463805470759947
55,29.76347868632734
56,29.304954578372495
59,34.26940394707386
60,19.699355219298464
61,37.87932181270208
63,13.36240081650181
64,19.539204471712004
65,30.786661519183674
66,32.739957141621886
68,21.185401743596938
73,29.630814825889967
74,36.7595533421664
76,12.910969094761814
78,28.98819339197386
81,20.32393389241489
85,30.083198132042607
89,18.976236027138274
90,39.124183036298426
92,34.907170045603586
96,20.443479754917863
97,23.54950614790381
100,23.890014071993843
101,26.66736613505252
102,25.804415560602298
103,33.56533920964199
106,18.986251478949097
107,29.111004834367474
108,14.339216389354412
112,14.228445866398442
113,33.0669589109184
114,13.8968023963732
116,16.24141870864517
120,14.304145778173353
122,25.435637245038937
124,30.668845330601805
126,16.787459485574082
132,26.216899806740496
133,12.807386631745521
134,37.11486690461102
135,28.47410709311407
136,17.537948559935725
137,13.7721913628958
138,20.36732124390039
140,34.4318554994234
141,35.8344208803982
142,12.614823233420724
144,34.10265557879421
145,28.694729230631175
146,18.80772145861684
150,14.759320989508401
153,13.459286953164499
154,18.09991949782208
155,30.59546980918886
156,34.85676394637555
158,23.858545031165143
159,25.418451379214442
162,22.158626498324878
164,37.28782330329712
167,20.22159584904968
168,17.62255682063594
170,13.727259015984007
171,14.523091073376435
173,22.97304812475727
175,30.786661519183674
176,14.474611617260587
179,22.138566591584464
181,18.18286481645467
186,15.032711935743778
190,35.445997959576886
191,27.115274145176368
194,12.940732836223107
196,24.55175744983732
198,30.849172767020264
199,26.76484131220113
200,18.408031923872482
206,15.064859193252111
210,24.325495988339245
212,30.64198583218267
214,20.207782697432958
215,16.293757949736914
216,18.005298559991942
218,18.214975778358635
219,13.57068899248141
220,23.523764175688274
221,29.65208929446806
223,24.65695031815543
224,13.016432747998019
225,27.8694193683338
229,14.498597909793896
230,15.594793214634462
231,19.9903159781753
232,19.61700164997419
233,38.76337212845033
235,15.114166245373683
236,17.34854370531745
238,21.851605927699925
241,16.87432913098727
245,18.059008439856783
246,21.48488826620444
250,20.610162240579086
253,16.48141794796797
254,36.7595533421664
259,33.64703626689848
260,36.21327810005247
261,20.632979452099693
263,19.58955384238896
269,14.084939766046068
271,24.4937677915454
274,22.579080455251326
280,25.092584674280836
281,34.01813843809539
282,26.45816641377039
284,25.72029298584558
286,13.110366252992733
287,27.618018168894746
289,13.584955573489236
293,13.74180305867575
294,27.752280532978705
295,21.79844848799688
296,27.500917483590424
298,25.204244891709774
299,18.83562609393343
302,19.738604675275038
303,16.53173095370505
304,23.6043133249302
308,24.79230463313116
309,24.96858010895122
310,27.090517125507148
312,14.76997649610582
317,30.647734736391794
319,15.856393718201709
320,13.3177647068539
322,37.184103447259865
324,20.078773502218155
326,30.647734736391794
327,27.72902338299874
328,13.395625993247963
330,18.544046562346942
331,17.612513685124554
332,23.193441758225596
334,21.484917757960222
341,13.53498686493941
342,13.1904807930595
346,38.52896715675024
347,20.050809922207108
348,15.725779416416879
350,23.454734373153997
352,27.91986530388564
356,16.841461040294934
357,26.226521459309627
358,32.01819283451368
361,13.364619613771989
362,18.916639098244456
363,21.470278544442206
365,30.91420371328363
369,12.909997935946715
371,23.090502627887716
372,14.023197080350304
374,35.96231234563923
376,19.900760758454187
378,24.349927441341098
379,21.068018550564627
386,37.984107055973666
388,25.557432196111396
389,16.855708258683574
390,22.669702347205288
391,23.214616252613133
392,25.992950258824408
393,28.226087347152983
394,15.308144771036407
397,30.785685455589107
