1,29.508512060162747
2,17.336911778370986
4,32.91788653097971
5,18.252439190324967
6,26.60794647485979
7,24.105636661288585
8,14.689220315677346
10,20.99466419791388
12,22.821166442417898
14,21.95840956666817
15,13.456884153977457
17,26.198598263810158
20,13.456884153977457
21,35.63957165384666
22,34.86209602042389
26,14.962327833819723
27,23.070100770198177
29,21.417786679402635
30,13.599603984466516
33,31.250579263302075
34,23.451322129870444
37,39.27324988487354
45,17.15306519863345
46,13.456884153977457
49,15.74223104200827
51,13.456884153977457
52,13.155639891401353
54,21.80713289841593
55,29.658282135737917
56,29.65488662099492
59,34.177830277060245
60,19.609351759112208
61,37.70484576133346
63,13.184560236728577
64,20.026181650808383
65,31.115006950663666
66,33.76577942138185
68,21.524254257994443
73,28.98896221010606
74,36.830022990411706
76,13.184560236728577
78,29.382562849329084
81,21.271567658569744
85,30.1639667078369
89,19.842141681953198
90,38.23290432231245
92,35.453686987091054
96,20.64397843432779
97,24.084466142316966
100,24.389370802312456
101,25.717844856297805
102,26.32926319858826
103,34.34723559448319
106,19.152297056791213
107,28.764193736499923
108,13.95247755549212
112,14.381435366181636
113,33.1015111003825
114,14.304352938003394
116,15.83943833991897
120,14.653759283430515
122,25.252121070707712
124,30.350990824366416
126,17.41120088820312
132,26.569228852351753
133,12.446056855179899
134,36.003515128413
135,28.34304952955234
136,17.925246776052035
137,14.190282139604285
138,19.760045107344343
140,34.49370034711055
141,35.542482557467636
142,12.234460496055148
144,34.212784240130624
145,28.749715750264738
146,18.533958876930132
150,14.6020483461517
153,13.184560236728577
154,18.07197053386688
155,30.594339937604552
156,34.78546281716536
158,22.79103189190469
159,25.336902184088984
162,22.076784523646808
164,36.56852913869612
167,19.06232420148322
168,17.870441720478365
170,13.875042521793826
171,14.25571282256003
173,22.65145290601059
175,31.115006950663666
176,14.206402382809085
179,21.81486407715687
181,17.72133311053997
186,14.579668448480195
190,35.06236962658441
191,26.18137850705236
194,13.184560236728577
196,24.253204784636456
198,29.990794874311717
199,26.173166545203372
200,18.190886981595018
206,15.060873804679808
210,24.321682749377345
212,30.640770393767877
214,20.899511256340613
215,16.018381322839115
216,18.208795916843073
218,17.575127604522425
219,13.1382997616086
220,23.230121402175204
221,28.431255761850885
223,23.76091576510033
224,13.456884153977457
225,27.60704374903391
229,13.848588161515925
230,15.474407189867897
231,19.198245762944566
232,19.586379015339062
233,37.71820387955781
235,15.048538370320543
236,18.20344884554358
238,21.690566353131285
241,17.253355364772474
245,18.67916610712211
246,21.888708720708728
250,21.009985097591823
253,16.44105716283425
254,37.08257337344702
259,34.61656395118474
260,35.98808233547493
261,21.085172260903075
263,19.62765393132603
269,13.957190519182962
271,24.45072442337077
274,21.80100365476028
280,25.600963599123304
281,33.49630604409035
282,26.59045471135862
284,25.467922372137053
286,12.64901448776908
287,27.227575575743035
289,13.957190519182962
293,13.792100935292337
294,27.473184448796815
295,20.610733093625694
296,27.591109789301097
298,24.86096075567129
299,18.659055056229775
302,20.548564257464815
303,16.42498434132875
304,24.17497228349453
308,24.314686544996157
309,25.249774671029083
310,28.534084706684474
312,14.488023304451618
317,30.47125869948165
319,15.508223512690906
320,13.184560236728577
322,36.609643945768596
324,20.201793993694395
326,30.47125869948165
327,27.30604828870637
328,13.184560236728577
330,18.71953959609053
331,18.11430011431078
332,22.875067340035493
334,21.29577738477346
341,13.456884153977457
342,12.776994237500013
346,38.80527833203137
347,20.18942746491768
348,16.082039881041357
350,22.58941637776213
352,27.826534281733544
356,16.595905355587323
357,25.6745824344235
358,32.07914836479221
361,12.86597584435972
362,18.72102455557297
363,20.936463679899287
365,31.58667165294455
369,12.64901448776908
371,23.81469244575903
372,14.10540196446622
374,35.34045688278385
376,19.876069497482415
378,24.316099318282433
379,21.77863040450619
386,37.27152243783922
388,26.023147604554655
389,17.240038481764646
390,23.045814138105936
391,23.94469789706775
392,25.67395895741944
393,28.70544097366525
394,15.048538370320543
397,31.07203362653924
